Date,VN_Index_Close,Total Volume,Total Value
2015-08-13,594.26,126466967.0,276450000000.0
2015-08-14,589.03,90668550.0,209020000000.0
2015-08-17,573.15,108220070.0,167400000000.0
2015-08-18,580.22,93866701.0,256329999999.99997
2015-08-19,577.82,106329590.0,213960000000.0
2015-08-20,566.69,113118145.0,205740000000.0
2015-08-21,556.3,185890140.0,334500000000.0
2015-08-24,526.93,174559919.0,294480000000.0
2015-08-25,529.98,177692294.0,390020000000.0
2015-08-26,545.89,124142260.0,208630000000.0
2015-08-27,555.81,127733040.0,304530000000.0
2015-08-28,570.87,165727370.0,355730000000.0
2015-08-31,564.75,127965687.0,687590000000.0
2015-09-01,562.31,98666090.0,285080000000.0
2015-09-03,554.3,93471190.0,224060000000.0
2015-09-04,556.81,66984681.0,36410000000.0
2015-09-07,554.93,75024450.0,732710000000.0
2015-09-08,566.72,107299931.0,278030000000.0
2015-09-09,572.34,89599390.0,223980000000.0
2015-09-10,572.07,70327858.0,99480000000.0
2015-09-11,566.74,94986910.0,267579999999.99997
2015-09-14,562.17,84875711.0,237620000000.0
2015-09-15,563.27,85238120.0,383140000000.0
2015-09-16,564.13,74657307.0,317250000000.0
2015-09-17,562.48,88373514.0,341540000000.0
2015-09-18,566.25,153413503.0,231190000000.0
2015-09-21,572.12,109412321.0,366820000000.0
2015-09-22,573.2,121249664.0,472110000000.0
2015-09-23,572.72,107830778.0,568730000000.0
2015-09-24,570.25,107033234.0,256690000000.0
2015-09-25,570.38,79089825.0,802060000000.0
2015-09-28,564.88,86044001.0,277050000000.0
2015-09-29,561.19,93139990.0,251160000000.0
2015-09-30,562.64,83821689.0,370580000000.0
2015-10-01,563.54,82587308.0,399240000000.0
2015-10-02,562.31,81795149.0,299490000000.0
2015-10-05,570.0,98664048.0,255720000000.0
2015-10-06,581.29,179239993.0,490760000000.0
2015-10-07,579.57,146233057.0,386910000000.0
2015-10-08,586.78,194056072.0,947950000000.0
2015-10-09,588.02,162687753.0,524600000000.0
2015-10-12,592.1,152110985.0,1181720000000.0
2015-10-13,590.84,115293788.0,309200000000.0
2015-10-14,589.98,113476812.0,318320000000.0
2015-10-15,592.4,115345487.0,314470000000.0
2015-10-16,593.02,132294470.0,304870000000.0
2015-10-19,594.61,107689287.0,205430000000.0
2015-10-20,590.45,127212950.0,276270000000.0
2015-10-21,590.24,100314613.0,224960000000.0
2015-10-22,595.08,94881079.0,238260000000.0
2015-10-23,601.74,104409506.0,257190000000.0
2015-10-26,598.61,102759469.0,206720000000.0
2015-10-27,598.44,106258088.0,480330000000.0
2015-10-28,596.24,119718630.0,525860000000.0
2015-10-29,605.2,102964589.0,59940000000.0
2015-10-30,607.37,91228743.0,548520000000.0
2015-11-02,602.76,123804242.0,298950000000.0
2015-11-03,611.71,116501092.0,527620000000.0
2015-11-04,610.6,112568865.0,1112380000000.0
2015-11-05,615.18,99747811.0,275020000000.0
2015-11-06,612.36,109916849.0,516700000000.00006
2015-11-09,610.66,122658556.0,422310000000.0
2015-11-10,605.27,119828327.0,417250000000.0
2015-11-11,603.53,95353677.0,487500000000.0
2015-11-12,605.58,144360576.0,477530000000.0
2015-11-13,611.27,159048896.0,592910000000.0
2015-11-16,609.21,137771821.0,741800000000.0
2015-11-17,605.05,171375598.0,258209999999.99997
2015-11-18,603.34,123130657.0,642270000000.0
2015-11-19,601.9,122666073.0,320800000000.0
2015-11-20,604.46,140714933.0,266079999999.99997
2015-11-23,599.99,153192570.0,183870000000.0
2015-11-24,593.83,169697131.0,468150000000.0
2015-11-25,595.7,143862187.0,84060000000.0
2015-11-26,590.4,157756736.0,414310000000.0
2015-11-27,582.86,142236204.0,316480000000.0
2015-11-30,573.2,132937400.0,437120000000.0
2015-12-01,570.41,116017846.0,358230000000.0
2015-12-02,574.42,104139721.0,218810000000.0
2015-12-03,574.38,128295018.0,1373290000000.0
2015-12-04,571.62,87330210.0,125890000000.0
2015-12-07,563.62,78317859.0,187620000000.0
2015-12-08,574.15,112952020.0,384740000000.0
2015-12-09,565.2,107435090.0,459350000000.0
2015-12-10,561.04,113098598.0,669250000000.0
2015-12-11,563.43,99446395.0,356260000000.0
2015-12-14,562.22,116299891.0,718400000000.0
2015-12-15,568.0,119807349.0,526039999999.99994
2015-12-16,572.55,114455822.0,968170000000.0
2015-12-17,577.11,90780725.0,266490000000.0
2015-12-18,568.18,211301975.0,723360000000.0
2015-12-21,566.9,125675462.0,650740000000.0
2015-12-22,566.35,84511293.0,269750000000.0
2015-12-23,564.27,90227233.0,326920000000.0
2015-12-24,566.17,71904872.0,254070000000.0
2015-12-25,567.67,109168356.0,477250000000.0
2015-12-28,569.9,134304228.0,565350000000.0
2015-12-29,576.29,114622775.0,572330000000.0
2015-12-30,579.45,90049368.0,192830000000.0
2015-12-31,579.03,134367863.0,751120000000.0
2016-01-04,574.41,108481084.0,359310000000.0
2016-01-05,569.94,104095708.0,163640000000.0
2016-01-06,574.57,95936556.0,330450000000.0
2016-01-07,565.36,147862540.0,232160000000.0
2016-01-08,560.05,143161365.0,240880000000.0
2016-01-11,557.87,106073034.0,193940000000.0
2016-01-12,564.26,118608238.0,268500000000.0
2016-01-13,560.37,134299615.0,367150000000.0
2016-01-14,553.03,149697798.0,693650000000.0
2016-01-15,543.04,130432563.0,405990000000.0
2016-01-18,526.37,164097973.0,415130000000.0
2016-01-19,535.77,125998178.0,332860000000.0
2016-01-20,529.44,128321460.0,599200000000.0
2016-01-21,521.88,152779535.0,352270000000.0
2016-01-22,522.24,169036178.0,269240000000.0
2016-01-25,542.35,164266326.0,701430000000.0
2016-01-26,537.73,142005584.0,331100000000.0
2016-01-27,542.69,124968204.0,280710000000.0
2016-01-28,539.47,113207754.0,374610000000.0
2016-01-29,545.25,122861408.0,590110000000.0
2016-02-01,540.56,107294633.0,388880000000.0
2016-02-02,536.45,93183702.0,375070000000.0
2016-02-03,539.07,87346741.0,227460000000.0
2016-02-04,542.15,67891131.0,254080000000.0
2016-02-05,544.75,61850624.0,106080000000.0
2016-02-15,543.79,68697819.0,273690000000.0
2016-02-16,548.05,108042955.0,224040000000.0
2016-02-17,547.05,131155927.0,804390000000.0
2016-02-18,552.49,126034129.0,574640000000.0
2016-02-19,554.03,185583566.0,514580000000.00006
2016-02-22,560.71,152960690.0,525490000000.0
2016-02-23,561.28,159711325.0,261750000000.0
2016-02-24,568.04,160236400.0,383170000000.0
2016-02-25,562.82,151424152.0,2520830000000.0
2016-02-26,566.11,106608060.0,428280000000.0
2016-02-29,559.37,129709130.0,343930000000.0
2016-03-01,561.56,141418360.0,312130000000.0
2016-03-02,570.18,144882879.0,251220000000.0
2016-03-03,570.39,132208151.0,391480000000.0
2016-03-04,573.65,142762839.0,327310000000.0
2016-03-07,576.2,158921649.0,221110000000.0
2016-03-08,574.71,149051130.0,366820000000.0
2016-03-09,571.71,125151264.0,291920000000.0
2016-03-10,575.91,146190997.0,627970000000.0
2016-03-11,577.26,146761681.0,279110000000.0
2016-03-14,577.98,175478402.0,3375210000000.0
2016-03-15,574.04,163937509.0,511010000000.0
2016-03-16,577.07,148928132.0,403800000000.0
2016-03-17,579.26,165826389.0,592440000000.0
2016-03-18,575.82,226162585.0,1173440000000.0
2016-03-21,572.27,163803278.0,644080000000.0
2016-03-22,570.91,132091826.0,328140000000.0
2016-03-23,574.71,142817620.0,341350000000.0
2016-03-24,570.66,166986913.0,666210000000.0
2016-03-25,572.08,159135772.0,558310000000.0
2016-03-28,575.72,127859664.0,483940000000.0
2016-03-29,568.28,165096704.0,639040000000.0
2016-03-30,569.91,135457967.0,447610000000.0
2016-03-31,561.22,172525592.0,820370000000.0
2016-04-01,558.43,131420385.0,462010000000.0
2016-04-04,555.82,118847850.0,248590000000.0
2016-04-05,560.32,140380762.0,884060000000.0
2016-04-06,567.79,120888692.0,796390000000.0
2016-04-07,571.6,123544105.0,273700000000.0
2016-04-08,572.34,122410615.0,509590000000.0
2016-04-11,579.27,143194089.0,529419999999.99994
2016-04-12,579.84,165747147.0,1217660000000.0
2016-04-13,578.02,140037692.0,406370000000.0
2016-04-14,579.49,122500701.0,315970000000.0
2016-04-15,579.86,124267616.0,270899999999.99997
2016-04-19,568.28,138459788.0,314230000000.0
2016-04-20,568.03,116427685.0,311340000000.0
2016-04-21,575.73,104751900.0,204610000000.0
2016-04-22,592.48,140754879.0,519030000000.0
2016-04-25,591.58,161640502.0,1007610000000.0
2016-04-26,598.48,176652609.0,1306210000000.0
2016-04-27,593.96,149048248.0,1072190000000.0
2016-04-28,591.67,101200825.0,363170000000.0
2016-04-29,598.37,124902889.0,701000000000.0
2016-05-04,599.07,143701125.0,321020000000.0
2016-05-05,601.51,134807029.0,500690000000.0
2016-05-06,606.52,120426242.0,225940000000.0
2016-05-09,603.85,145393793.0,1195710000000.0
2016-05-10,605.05,143695060.0,644000000000.0
2016-05-11,614.06,162836854.0,1723840000000.0
2016-05-12,612.12,93535957.0,436430000000.0
2016-05-13,610.82,110628260.0,225530000000.0
2016-05-16,615.78,109336428.0,464490000000.0
2016-05-17,624.75,126844685.0,433250000000.0
2016-05-18,622.45,135286732.0,700900000000.0
2016-05-19,619.2,141468684.0,865840000000.0
2016-05-20,614.81,138837461.0,1522560000000.0
2016-05-23,611.03,99916411.0,438160000000.0
2016-05-24,611.62,115554356.0,528030000000.0
2016-05-25,611.89,139392931.0,533470000000.0
2016-05-26,604.34,116593590.0,474990000000.0
2016-05-27,608.11,102555613.0,261130000000.0
2016-05-30,614.5,111118746.0,275940000000.0
2016-05-31,618.44,121509400.0,458710000000.0
2016-06-01,619.86,113214434.0,373410000000.0
2016-06-02,623.37,126638198.0,236160000000.0
2016-06-03,621.88,124293886.0,344940000000.0
2016-06-06,620.05,133233686.0,491590000000.0
2016-06-07,624.65,115267692.0,280270000000.0
2016-06-08,627.87,139311446.0,1000820000000.0
2016-06-09,631.26,119510866.0,197120000000.0
2016-06-10,629.84,134279311.0,307740000000.0
2016-06-13,623.58,127060195.0,521549999999.99994
2016-06-14,625.43,99800986.0,248320000000.0
2016-06-15,627.02,130313982.0,309270000000.0
2016-06-16,625.11,122411121.0,238610000000.0
2016-06-17,619.25,148648035.0,215350000000.0
2016-06-20,626.46,115099126.0,339190000000.0
2016-06-21,628.0,127747245.0,553790000000.0
2016-06-22,626.41,107956447.0,494780000000.0
2016-06-23,632.27,117110964.0,417290000000.0
2016-06-24,620.77,270167693.0,335790000000.0
2016-06-27,621.27,107961271.0,489000000000.0
2016-06-28,622.2,89276686.0,338860000000.0
2016-06-29,630.12,122306893.0,585970000000.0
2016-06-30,632.26,106172826.0,337890000000.0
2016-07-01,640.3,126003431.0,519530000000.0
2016-07-04,647.96,137074190.0,799130000000.0
2016-07-05,650.88,149329425.0,327760000000.0
2016-07-06,649.46,136952723.0,439650000000.0
2016-07-07,661.12,137255422.0,434170000000.0
2016-07-08,658.68,143999302.0,797780000000.0
2016-07-11,652.26,162216721.0,395600000000.0
2016-07-12,658.9,175613469.0,671110000000.0
2016-07-13,675.12,159936454.0,966310000000.0
2016-07-14,666.69,160109344.0,281850000000.0
2016-07-15,664.56,131134987.0,1109220000000.0
2016-07-18,673.5,131475169.0,366030000000.0
2016-07-19,667.76,139586806.0,251800000000.0
2016-07-20,660.26,129409012.0,278660000000.0
2016-07-21,659.57,112376924.0,269890000000.0
2016-07-22,649.87,151762705.0,377370000000.0
2016-07-25,649.3,97521070.0,325680000000.0
2016-07-26,648.59,106200466.0,248830000000.0
2016-07-27,656.11,127212901.0,483050000000.0
2016-07-28,657.14,122995228.0,257600000000.00003
2016-07-29,652.23,120007853.0,268709999999.99997
2016-08-01,648.38,92786858.0,236800000000.0
2016-08-02,636.05,176389415.0,718170000000.0
2016-08-03,631.61,94952845.0,226050000000.0
2016-08-04,631.94,112054475.0,264760000000.0
2016-08-05,627.39,125577237.0,201280000000.0
2016-08-08,629.46,90026903.0,174690000000.0
2016-08-09,637.34,98867142.0,323540000000.0
2016-08-10,648.33,120826260.0,246180000000.0
2016-08-11,660.24,140932553.0,224500000000.0
2016-08-12,655.71,125031135.0,258500000000.0
2016-08-15,659.47,117957041.0,177040000000.0
2016-08-16,658.11,160323174.0,884780000000.0
2016-08-17,660.51,123972737.0,281730000000.0
2016-08-18,660.65,131630610.0,478960000000.0
2016-08-19,662.28,109696013.0,372070000000.0
2016-08-22,657.68,116313401.0,262959999999.99997
2016-08-23,659.16,109076919.0,518179999999.99994
2016-08-24,660.77,103852017.0,258550000000.0
2016-08-25,658.5,116130990.0,493850000000.0
2016-08-26,667.75,116441362.0,197330000000.0
2016-08-29,669.44,114887828.0,240740000000.0
2016-08-30,672.67,96553445.0,341410000000.0
2016-08-31,674.63,115731530.0,639020000000.0
2016-09-01,669.19,102236975.0,514460000000.00006
2016-09-05,664.55,110452165.0,293990000000.0
2016-09-06,663.9,108988687.0,788670000000.0
2016-09-07,661.28,106478655.0,379810000000.0
2016-09-08,666.07,124555726.0,483140000000.0
2016-09-09,666.88,106069911.0,516350000000.0
2016-09-12,659.76,101334675.0,567140000000.0
2016-09-13,659.72,87742729.0,375330000000.0
2016-09-14,656.64,96405371.0,199660000000.0
2016-09-15,656.18,112721637.0,184190000000.0
2016-09-16,651.31,206937884.0,1059079999999.9999
2016-09-19,657.89,107313289.0,68650000000.00001
2016-09-20,663.37,118443376.0,797830000000.0
2016-09-21,668.48,158846286.0,933370000000.0
2016-09-22,671.38,144396670.0,1104750000000.0
2016-09-23,674.09,176039748.0,2756060000000.0
2016-09-26,677.04,162242504.0,2078929999999.9998
2016-09-27,684.89,130570028.0,365940000000.0
2016-09-28,686.72,128176296.0,599920000000.0
2016-09-29,688.55,115920966.0,308490000000.0
2016-09-30,685.73,115737606.0,398850000000.0
2016-10-03,683.05,121373564.0,608310000000.0
2016-10-04,684.2,123103077.0,312530000000.0
2016-10-05,687.04,116965594.0,306480000000.0
2016-10-06,687.32,150660971.0,494990000000.0
2016-10-07,683.95,140056120.0,388760000000.0
2016-10-10,674.19,139489963.0,468000000000.0
2016-10-11,682.36,148016135.0,654810000000.0
2016-10-12,682.45,120752695.0,344400000000.0
2016-10-13,685.23,125235595.0,335860000000.0
2016-10-14,687.0,164677030.0,1330050000000.0
2016-10-17,680.95,113706862.0,187660000000.0
2016-10-18,682.02,132556946.0,997610000000.0
2016-10-19,688.89,149347013.0,1145680000000.0
2016-10-20,686.39,121092926.0,649640000000.0
2016-10-21,684.83,136021849.0,643200000000.0
2016-10-24,678.02,125471958.0,713850000000.0
2016-10-25,676.18,127870459.0,491670000000.0
2016-10-26,673.61,102375848.0,282090000000.0
2016-10-27,676.9,91029134.0,205190000000.0
2016-10-28,682.25,117262452.0,390710000000.0
2016-10-31,675.8,130146695.0,385770000000.0
2016-11-01,676.6,118657708.0,340990000000.0
2016-11-02,671.4,142390107.0,543400000000.0
2016-11-03,667.63,128263281.0,324030000000.0
2016-11-04,666.73,87224452.0,281390000000.0
2016-11-07,674.14,102951746.0,221860000000.0
2016-11-08,676.46,96711763.0,436270000000.0
2016-11-09,670.26,148002755.0,293340000000.0
2016-11-10,678.17,119982716.0,325940000000.0
2016-11-11,679.2,115746795.0,303730000000.0
2016-11-14,673.05,121618891.0,315780000000.0
2016-11-15,674.26,117997072.0,361950000000.0
2016-11-16,674.6,111235257.0,270519999999.99997
2016-11-17,674.57,128545515.0,461640000000.0
2016-11-18,673.25,104889159.0,340510000000.0
2016-11-21,674.29,103604608.0,404650000000.0
2016-11-22,681.91,113014531.0,355550000000.0
2016-11-23,683.16,116629346.0,312690000000.0
2016-11-24,678.18,125298469.0,295150000000.0
2016-11-25,675.87,115873882.0,290670000000.0
2016-11-28,665.29,107425275.0,302630000000.0
2016-11-29,658.26,117030471.0,365640000000.0
2016-11-30,665.07,155535385.0,547590000000.00006
2016-12-01,666.54,127426088.0,583940000000.0
2016-12-02,665.14,135983005.0,899880000000.0
2016-12-05,660.21,157006278.0,1300780000000.0
2016-12-06,651.49,126596028.0,284800000000.0
2016-12-07,653.53,130471689.0,843960000000.0
2016-12-08,658.89,135115234.0,807800000000.0
2016-12-09,663.07,119362123.0,1011870000000.0
2016-12-12,659.7,111503595.0,534960000000.00006
2016-12-13,654.66,135077811.0,514409999999.99994
2016-12-14,665.14,212095924.0,519020000000.0
2016-12-15,665.92,126549739.0,490890000000.0
2016-12-16,675.16,177177716.0,643670000000.0
2016-12-19,674.33,124372729.0,311450000000.0
2016-12-20,662.66,100035571.0,293980000000.0
2016-12-21,666.94,130132517.0,1192480000000.0
2016-12-22,664.15,94912514.0,335670000000.0
2016-12-23,664.37,114626886.0,807250000000.0
2016-12-26,662.45,114879058.0,1536880000000.0
2016-12-27,663.86,160244177.0,1340810000000.0
2016-12-28,663.5,118802856.0,417430000000.0
2016-12-29,664.72,116503543.0,481460000000.0
2016-12-30,664.87,121554068.0,1079650000000.0001
2017-01-03,672.01,84661275.0,280450000000.0
2017-01-04,674.7,110033678.0,394460000000.0
2017-01-05,675.81,102173838.0,359250000000.0
2017-01-06,679.8,127413699.0,731390000000.0
2017-01-09,682.57,101402229.0,709540000000.0
2017-01-10,681.07,87802449.0,343220000000.0
2017-01-11,687.16,108707601.0,600060000000.0
2017-01-12,686.96,112444195.0,319380000000.0
2017-01-13,685.06,94952830.0,418020000000.0
2017-01-16,677.94,89571722.0,487180000000.0
2017-01-17,684.71,108970890.0,750940000000.0
2017-01-18,683.28,101056273.0,614210000000.0
2017-01-19,682.31,89194329.0,746890000000.0
2017-01-20,686.26,90685549.0,447320000000.0
2017-01-23,687.15,87805563.0,381690000000.0
2017-01-24,691.36,98368423.0,496450000000.0
2017-01-25,697.28,98347975.0,468830000000.0
2017-02-02,703.18,86423220.0,373080000000.0
2017-02-03,700.35,124669417.0,196860000000.0
2017-02-06,700.04,126959180.0,345500000000.0
2017-02-07,701.91,158638764.0,616840000000.0
2017-02-08,702.04,156108048.0,584340000000.0
2017-02-09,700.65,147545410.0,490510000000.0
2017-02-10,703.78,138324474.0,453890000000.0
2017-02-13,705.9,161214769.0,256920000000.00003
2017-02-14,706.26,175123269.0,416280000000.0
2017-02-15,711.57,169004218.0,619020000000.0
2017-02-16,709.35,198421511.0,418110000000.0
2017-02-17,707.83,166177008.0,474960000000.0
2017-02-20,710.59,199902272.0,483010000000.0
2017-02-21,716.55,210808072.0,736520000000.0
2017-02-22,717.24,231763737.0,438420000000.0
2017-02-23,716.87,228277823.0,517400000000.0
2017-02-24,714.47,232798335.0,165150000000.0
2017-02-27,717.44,182508066.0,395370000000.0
2017-02-28,710.79,192324399.0,311820000000.0
2017-03-01,709.52,222197276.0,449530000000.0
2017-03-02,707.51,176447267.0,360450000000.0
2017-03-03,712.62,170915743.0,469090000000.0
2017-03-06,716.29,172198885.0,614680000000.0
2017-03-07,716.54,195684378.0,682520000000.0
2017-03-08,716.6,175657441.0,537419999999.99994
2017-03-09,715.8,195410177.0,432920000000.0
2017-03-10,712.21,197426373.0,433200000000.0
2017-03-13,710.17,146590883.0,740840000000.0
2017-03-14,714.71,134823645.0,425710000000.0
2017-03-15,713.14,139564828.0,387610000000.0
2017-03-16,714.92,179085882.0,632140000000.0
2017-03-17,710.54,253197089.0,1036460000000.0
2017-03-20,715.07,175284699.0,717770000000.0
2017-03-21,716.18,231633536.0,817580000000.0
2017-03-22,712.94,268995063.0,611930000000.0
2017-03-23,719.56,192345235.0,711560000000.0
2017-03-24,722.14,214780497.0,1008780000000.0
2017-03-27,723.52,233185649.0,560960000000.0
2017-03-28,719.26,221918328.0,675450000000.0
2017-03-29,720.47,193990672.0,697260000000.0
2017-03-30,723.86,195789698.0,638610000000.0
2017-03-31,722.31,213141818.0,611090000000.0
2017-04-03,722.38,183073453.0,330110000000.0
2017-04-04,724.14,214301802.0,684130000000.0
2017-04-05,723.22,217976918.0,544659999999.99994
2017-04-07,727.95,229962530.0,2086199999999.9998
2017-04-10,729.87,152414747.0,445810000000.0
2017-04-11,731.33,210265624.0,651800000000.0
2017-04-12,725.58,249510940.0,708230000000.0
2017-04-13,724.35,190432888.0,851160000000.0
2017-04-14,718.45,195282611.0,377050000000.0
2017-04-17,710.83,170258903.0,615620000000.0
2017-04-18,714.93,178132489.0,803750000000.0
2017-04-19,716.77,151574009.0,407390000000.0
2017-04-20,712.66,137639355.0,525559999999.99994
2017-04-21,712.41,202266897.0,2975920000000.0
2017-04-24,709.39,154884037.0,612260000000.0
2017-04-25,707.58,137231867.0,627460000000.0
2017-04-26,710.04,142344445.0,422150000000.0
2017-04-27,716.53,187184765.0,818070000000.0
2017-04-28,717.73,190640655.0,1048579999999.9999
2017-05-03,719.54,229584311.0,769110000000.0
2017-05-04,722.02,215831814.0,637680000000.0
2017-05-05,720.0,194379481.0,493610000000.0
2017-05-08,718.86,232456433.0,1028030000000.0
2017-05-09,722.11,224897438.0,654440000000.0
2017-05-10,724.31,228173248.0,580610000000.0
2017-05-11,724.99,223038643.0,720560000000.0
2017-05-12,725.37,188849967.0,4635590000000.0
2017-05-15,725.35,240887477.0,4826870000000.0
2017-05-16,725.03,294207007.0,6064320000000.0
2017-05-17,727.2,206669886.0,4710860000000.0
2017-05-18,726.99,219680352.0,5082190000000.0
2017-05-19,733.82,211585050.0,5375390000000.0
2017-05-22,744.1,272755552.0,5851270000000.0
2017-05-23,740.93,266857107.0,4798940000000.0
2017-05-24,742.74,225258823.0,5133930000000.0
2017-05-25,741.91,205884929.0,5083090000000.0
2017-05-26,743.41,193181996.0,4460730000000.0
2017-05-29,746.25,252309473.0,4801320000000.0
2017-05-30,738.21,261217828.0,5237290000000.0
2017-05-31,737.82,214222199.0,5536470000000.0
2017-06-01,741.8,152238536.0,3595970000000.0
2017-06-02,738.81,184549265.0,4428110000000.0
2017-06-05,743.49,218608758.0,5176260000000.0
2017-06-06,751.31,185359690.0,4122470000000.0005
2017-06-07,753.46,211213333.0,4732810000000.0
2017-06-08,750.13,262702460.0,5229580000000.0
2017-06-09,749.72,178515774.0,3785050000000.0
2017-06-12,751.09,184321765.0,3726850000000.0
2017-06-13,756.89,204171827.0,4747450000000.0
2017-06-14,760.77,206341445.0,4305040000000.0
2017-06-15,760.57,193284263.0,4080770000000.0
2017-06-16,761.24,221694151.0,5161350000000.0
2017-06-19,766.83,199976892.0,4365210000000.0
2017-06-20,767.99,229106939.0,4775100000000.0
2017-06-21,767.41,248538146.0,4504990000000.0
2017-06-22,766.3,224839322.0,4509920000000.0
2017-06-23,769.01,254931839.0,4669410000000.0
2017-06-26,772.52,235113507.0,4236180000000.0005
2017-06-27,767.51,235645231.0,4175270000000.0005
2017-06-28,769.04,203561047.0,3609050000000.0
2017-06-29,771.75,211881940.0,3693530000000.0
2017-06-30,776.47,194379930.0,3924770000000.0
2017-07-03,778.88,195521050.0,3780990000000.0
2017-07-04,775.54,232642763.0,3480410000000.0
2017-07-05,778.32,216490110.0,3718680000000.0
2017-07-06,782.65,238453731.0,4062120000000.0
2017-07-07,775.73,261561831.0,4803300000000.0
2017-07-10,766.56,217174759.0,4290180000000.0005
2017-07-11,769.36,225538046.0,4277960000000.0
2017-07-12,774.17,176533243.0,3519900000000.0
2017-07-13,778.3,200640252.0,3537630000000.0
2017-07-14,777.6,209252511.0,3640690000000.0
2017-07-17,768.91,254751305.0,4763300000000.0
2017-07-18,767.49,237790122.0,4412020000000.0
2017-07-19,771.3,236848923.0,4388670000000.0
2017-07-20,768.41,183490975.0,3421220000000.0
2017-07-21,761.86,179984194.0,3622030000000.0
2017-07-24,759.74,158865297.0,2999490000000.0
2017-07-25,767.27,180740853.0,4320060000000.0005
2017-07-26,773.88,208321073.0,3738820000000.0
2017-07-27,771.5,202368741.0,3579420000000.0
2017-07-28,777.09,199878958.0,4089630000000.0
2017-07-31,783.55,267105707.0,4702530000000.0
2017-08-01,786.81,206360883.0,3880070000000.0
2017-08-02,786.23,218993125.0,4117630000000.0
2017-08-03,788.49,208918962.0,4251380000000.0
2017-08-04,788.68,202950213.0,3894310000000.0
2017-08-07,792.98,222641458.0,3972420000000.0
2017-08-08,791.57,228903823.0,4222399999999.9995
2017-08-09,773.66,307857302.0,5377970000000.0
2017-08-10,773.43,190125850.0,3278010000000.0
2017-08-11,772.08,169866377.0,3238510000000.0
2017-08-14,776.17,185515403.0,3447150000000.0
2017-08-15,771.06,152537263.0,2971760000000.0
2017-08-16,773.57,169788083.0,3123230000000.0
2017-08-17,767.59,238329221.0,5696220000000.0
2017-08-18,768.97,196320715.0,3331680000000.0
2017-08-21,768.79,169697954.0,3347270000000.0
2017-08-22,761.26,154105690.0,2891620000000.0
2017-08-23,765.98,158564485.0,2766030000000.0
2017-08-24,769.77,219613054.0,3550260000000.0
2017-08-25,771.63,225178732.0,3593000000000.0
2017-08-28,777.26,258564573.0,4581320000000.0
2017-08-29,774.03,264845233.0,4341760000000.0
2017-08-30,778.65,203145417.0,3534100000000.0
2017-08-31,782.76,211651341.0,4224930000000.0005
2017-09-01,788.73,146628188.0,3136970000000.0
2017-09-05,792.31,165409052.0,3425840000000.0
2017-09-06,793.55,155708926.0,3585400000000.0
2017-09-07,796.72,154505895.0,3612420000000.0
2017-09-08,801.2,132500179.0,3098780000000.0
2017-09-11,797.47,155943660.0,3695860000000.0
2017-09-12,799.94,153195978.0,3885590000000.0
2017-09-13,802.78,150276710.0,3961210000000.0
2017-09-14,806.32,162902332.0,3716630000000.0
2017-09-15,805.82,163947114.0,4239540000000.0
2017-09-18,807.87,173959943.0,3768160000000.0
2017-09-19,805.93,172848996.0,3817530000000.0
2017-09-20,805.86,150763708.0,3210030000000.0
2017-09-21,803.93,138747827.0,3525710000000.0
2017-09-22,807.13,176702056.0,3997230000000.0
2017-09-25,805.58,149148844.0,3319080000000.0
2017-09-26,805.35,171208475.0,3655380000000.0
2017-09-27,803.77,157399967.0,3389610000000.0
2017-09-28,804.82,192668321.0,3863320000000.0
2017-09-29,804.42,139478332.0,3097330000000.0
2017-10-02,802.23,119496788.0,2787200000000.0
2017-10-03,798.0,162274344.0,3286870000000.0
2017-10-04,805.66,118415347.0,2471180000000.0
2017-10-05,805.23,148454725.0,3380160000000.0
2017-10-06,807.8,132949625.0,2703590000000.0
2017-10-09,808.96,167582209.0,3372080000000.0
2017-10-10,810.65,144207773.0,3196980000000.0
2017-10-11,813.95,180697030.0,3814830000000.0
2017-10-12,815.87,149202176.0,3506290000000.0
2017-10-13,820.95,154124550.0,3349590000000.0
2017-10-16,819.43,168991513.0,4062740000000.0
2017-10-17,828.29,177221112.0,3914850000000.0
2017-10-18,827.72,198939166.0,4766500000000.0
2017-10-19,828.93,169347738.0,4105850000000.0005
2017-10-20,826.84,196370319.0,4764360000000.0
2017-10-23,820.04,210654201.0,4475830000000.0
2017-10-24,825.24,180443389.0,6222820000000.0
2017-10-25,830.69,160167014.0,4323850000000.0005
2017-10-26,830.11,187406978.0,4011410000000.0
2017-10-27,840.37,143365607.0,3427780000000.0
2017-10-30,845.2,197295339.0,4513090000000.0
2017-10-31,837.28,192054614.0,4042910000000.0
2017-11-01,842.71,172222142.0,3856570000000.0
2017-11-02,833.09,192772745.0,4352310000000.0005
2017-11-03,843.73,203251641.0,4373410000000.0
2017-11-06,849.09,172295535.0,6346580000000.0
2017-11-07,850.33,584720782.0,20466760000000.0
2017-11-08,859.7,171679868.0,5098200000000.0
2017-11-09,860.4,164441874.0,4628020000000.0
2017-11-10,868.21,189390347.0,5998530000000.0
2017-11-13,879.34,283758606.0,13440080000000.0
2017-11-14,880.9,221727496.0,9070970000000.0
2017-11-15,882.59,200077759.0,6692300000000.0
2017-11-16,892.8,206497313.0,7361700000000.0
2017-11-17,890.69,188537818.0,5361080000000.0
2017-11-20,903.55,175971780.0,5664810000000.0
2017-11-21,918.3,230286758.0,6496850000000.0
